Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"40416","CVE-2009-1895","7.8","High","192.168.0.165","tcp","0","Ubuntu 6.06 LTS / 8.04 LTS / 8.10 / 9.04 : linux, linux-source-2.6.15 vulnerabilities (USN-807-1)","The remote Ubuntu host is missing one or more security-related
patches.","Michael Tokarev discovered that the RTL8169 network driver did not
correctly validate buffer sizes. A remote attacker on the local
network could send specially crafted traffic that would crash the
system or potentially grant elevated privileges. (CVE-2009-1389)

Julien Tinnes and Tavis Ormandy discovered that when executing setuid
processes the kernel did not clear certain personality flags. A local
attacker could exploit this to map the NULL memory page, causing other
vulnerabilities to become exploitable. Ubuntu 6.06 was not affected.
(CVE-2009-1895)

Matt T. Yourst discovered that KVM did not correctly validate the page
table root. A local attacker could exploit this to crash the system,
leading to a denial of service. Ubuntu 6.06 was not affected.
(CVE-2009-2287)

Ramon de Carvalho Valle discovered that eCryptfs did not correctly
validate certain buffer sizes. A local attacker could create specially
crafted eCryptfs files to crash the system or gain elevated
privileges. Ubuntu 6.06 was not affected. (CVE-2009-2406,
CVE-2009-2407).

Note that Tenable Network Security has extracted the preceding
description block directly from the Ubuntu security advisory. Tenable
has attempted to automatically clean and format it as much as possible
without introducing additional issues.","Update the affected packages.","https://usn.ubuntu.com/807-1/","
  - Installed package : linux-image-2.6.24-24-server_2.6.24-24.56
  - Fixed package     : linux-image-2.6.24-<ANY>-server_2.6.24-24.57


Because Debian/Ubuntu linux packages increment their package name numbers as
well as their version numbers, an update may not be available for the
current kernel level, but the package will still be vulnerable. You may
need to update the kernel level in order to get the latest security
fixes available."
"40416","CVE-2009-2287","7.8","High","192.168.0.165","tcp","0","Ubuntu 6.06 LTS / 8.04 LTS / 8.10 / 9.04 : linux, linux-source-2.6.15 vulnerabilities (USN-807-1)","The remote Ubuntu host is missing one or more security-related
patches.","Michael Tokarev discovered that the RTL8169 network driver did not
correctly validate buffer sizes. A remote attacker on the local
network could send specially crafted traffic that would crash the
system or potentially grant elevated privileges. (CVE-2009-1389)

Julien Tinnes and Tavis Ormandy discovered that when executing setuid
processes the kernel did not clear certain personality flags. A local
attacker could exploit this to map the NULL memory page, causing other
vulnerabilities to become exploitable. Ubuntu 6.06 was not affected.
(CVE-2009-1895)

Matt T. Yourst discovered that KVM did not correctly validate the page
table root. A local attacker could exploit this to crash the system,
leading to a denial of service. Ubuntu 6.06 was not affected.
(CVE-2009-2287)

Ramon de Carvalho Valle discovered that eCryptfs did not correctly
validate certain buffer sizes. A local attacker could create specially
crafted eCryptfs files to crash the system or gain elevated
privileges. Ubuntu 6.06 was not affected. (CVE-2009-2406,
CVE-2009-2407).

Note that Tenable Network Security has extracted the preceding
description block directly from the Ubuntu security advisory. Tenable
has attempted to automatically clean and format it as much as possible
without introducing additional issues.","Update the affected packages.","https://usn.ubuntu.com/807-1/","
  - Installed package : linux-image-2.6.24-24-server_2.6.24-24.56
  - Fixed package     : linux-image-2.6.24-<ANY>-server_2.6.24-24.57


Because Debian/Ubuntu linux packages increment their package name numbers as
well as their version numbers, an update may not be available for the
current kernel level, but the package will still be vulnerable. You may
need to update the kernel level in order to get the latest security
fixes available."
"40416","CVE-2009-2406","7.8","High","192.168.0.165","tcp","0","Ubuntu 6.06 LTS / 8.04 LTS / 8.10 / 9.04 : linux, linux-source-2.6.15 vulnerabilities (USN-807-1)","The remote Ubuntu host is missing one or more security-related
patches.","Michael Tokarev discovered that the RTL8169 network driver did not
correctly validate buffer sizes. A remote attacker on the local
network could send specially crafted traffic that would crash the
system or potentially grant elevated privileges. (CVE-2009-1389)

Julien Tinnes and Tavis Ormandy discovered that when executing setuid
processes the kernel did not clear certain personality flags. A local
attacker could exploit this to map the NULL memory page, causing other
vulnerabilities to become exploitable. Ubuntu 6.06 was not affected.
(CVE-2009-1895)

Matt T. Yourst discovered that KVM did not correctly validate the page
table root. A local attacker could exploit this to crash the system,
leading to a denial of service. Ubuntu 6.06 was not affected.
(CVE-2009-2287)

Ramon de Carvalho Valle discovered that eCryptfs did not correctly
validate certain buffer sizes. A local attacker could create specially
crafted eCryptfs files to crash the system or gain elevated
privileges. Ubuntu 6.06 was not affected. (CVE-2009-2406,
CVE-2009-2407).

Note that Tenable Network Security has extracted the preceding
description block directly from the Ubuntu security advisory. Tenable
has attempted to automatically clean and format it as much as possible
without introducing additional issues.","Update the affected packages.","https://usn.ubuntu.com/807-1/","
  - Installed package : linux-image-2.6.24-24-server_2.6.24-24.56
  - Fixed package     : linux-image-2.6.24-<ANY>-server_2.6.24-24.57


Because Debian/Ubuntu linux packages increment their package name numbers as
well as their version numbers, an update may not be available for the
current kernel level, but the package will still be vulnerable. You may
need to update the kernel level in order to get the latest security
fixes available."
"40416","CVE-2009-2407","7.8","High","192.168.0.165","tcp","0","Ubuntu 6.06 LTS / 8.04 LTS / 8.10 / 9.04 : linux, linux-source-2.6.15 vulnerabilities (USN-807-1)","The remote Ubuntu host is missing one or more security-related
patches.","Michael Tokarev discovered that the RTL8169 network driver did not
correctly validate buffer sizes. A remote attacker on the local
network could send specially crafted traffic that would crash the
system or potentially grant elevated privileges. (CVE-2009-1389)

Julien Tinnes and Tavis Ormandy discovered that when executing setuid
processes the kernel did not clear certain personality flags. A local
attacker could exploit this to map the NULL memory page, causing other
vulnerabilities to become exploitable. Ubuntu 6.06 was not affected.
(CVE-2009-1895)

Matt T. Yourst discovered that KVM did not correctly validate the page
table root. A local attacker could exploit this to crash the system,
leading to a denial of service. Ubuntu 6.06 was not affected.
(CVE-2009-2287)

Ramon de Carvalho Valle discovered that eCryptfs did not correctly
validate certain buffer sizes. A local attacker could create specially
crafted eCryptfs files to crash the system or gain elevated
privileges. Ubuntu 6.06 was not affected. (CVE-2009-2406,
CVE-2009-2407).

Note that Tenable Network Security has extracted the preceding
description block directly from the Ubuntu security advisory. Tenable
has attempted to automatically clean and format it as much as possible
without introducing additional issues.","Update the affected packages.","https://usn.ubuntu.com/807-1/","
  - Installed package : linux-image-2.6.24-24-server_2.6.24-24.56
  - Fixed package     : linux-image-2.6.24-<ANY>-server_2.6.24-24.57


Because Debian/Ubuntu linux packages increment their package name numbers as
well as their version numbers, an update may not be available for the
current kernel level, but the package will still be vulnerable. You may
need to update the kernel level in order to get the latest security
fixes available."
"40529","CVE-2009-2412","10.0","Critical","192.168.0.165","tcp","0","Ubuntu 8.04 LTS / 8.10 / 9.04 : apr vulnerability (USN-813-1)","The remote Ubuntu host is missing one or more security-related
patches.","Matt Lewis discovered that apr did not properly sanitize its input
when allocating memory. If an application using apr processed crafted
input, a remote attacker could cause a denial of service or
potentially execute arbitrary code as the user invoking the
application.

Note that Tenable Network Security has extracted the preceding
description block directly from the Ubuntu security advisory. Tenable
has attempted to automatically clean and format it as much as possible
without introducing additional issues.","Update the affected libapr1, libapr1-dbg and / or libapr1-dev
packages.","https://usn.ubuntu.com/813-1/","
  - Installed package : libapr1_1.2.11-1
  - Fixed package     : libapr1_1.2.11-1ubuntu0.1

"
"40531","CVE-2009-2412","10.0","Critical","192.168.0.165","tcp","0","Ubuntu 8.04 LTS / 8.10 / 9.04 : apr-util vulnerability (USN-813-3)","The remote Ubuntu host is missing one or more security-related
patches.","USN-813-1 fixed vulnerabilities in apr. This update provides the
corresponding updates for apr-util.

Matt Lewis discovered that apr did not properly sanitize its input
when allocating memory. If an application using apr processed crafted
input, a remote attacker could cause a denial of service or
potentially execute arbitrary code as the user invoking the
application.

Note that Tenable Network Security has extracted the preceding
description block directly from the Ubuntu security advisory. Tenable
has attempted to automatically clean and format it as much as possible
without introducing additional issues.","Update the affected libaprutil1, libaprutil1-dbg and / or
libaprutil1-dev packages.","https://usn.ubuntu.com/813-3/","
  - Installed package : libaprutil1_1.2.12+dfsg-3ubuntu0.1
  - Fixed package     : libaprutil1_1.2.12+dfsg-3ubuntu0.2

"
"40576","CVE-2008-3529","10.0","Critical","192.168.0.165","tcp","0","Ubuntu 6.06 LTS / 8.04 LTS / 8.10 / 9.04 : libxml2 vulnerabilities (USN-815-1)","The remote Ubuntu host is missing one or more security-related
patches.","It was discovered that libxml2 did not correctly handle root XML
document element DTD definitions. If a user were tricked into
processing a specially crafted XML document, a remote attacker could
cause the application linked against libxml2 to crash, leading to a
denial of service. (CVE-2009-2414)

It was discovered that libxml2 did not correctly parse Notation and
Enumeration attribute types. If a user were tricked into processing a
specially crafted XML document, a remote attacker could cause the
application linked against libxml2 to crash, leading to a denial of
service. (CVE-2009-2416)

USN-644-1 fixed a vulnerability in libxml2. This advisory provides the
corresponding update for Ubuntu 9.04.

It was discovered that libxml2 did not correctly handle long entity
names. If a user were tricked into processing a specially crafted XML
document, a remote attacker could execute arbitrary code with user
privileges or cause the application linked against libxml2 to crash,
leading to a denial of service. (CVE-2008-3529).

Note that Tenable Network Security has extracted the preceding
description block directly from the Ubuntu security advisory. Tenable
has attempted to automatically clean and format it as much as possible
without introducing additional issues.","Update the affected packages.","https://usn.ubuntu.com/815-1/","
  - Installed package : libxml2_2.6.31.dfsg-2ubuntu1.3
  - Fixed package     : libxml2_2.6.31.dfsg-2ubuntu1.4

"
"40576","CVE-2009-2414","10.0","Critical","192.168.0.165","tcp","0","Ubuntu 6.06 LTS / 8.04 LTS / 8.10 / 9.04 : libxml2 vulnerabilities (USN-815-1)","The remote Ubuntu host is missing one or more security-related
patches.","It was discovered that libxml2 did not correctly handle root XML
document element DTD definitions. If a user were tricked into
processing a specially crafted XML document, a remote attacker could
cause the application linked against libxml2 to crash, leading to a
denial of service. (CVE-2009-2414)

It was discovered that libxml2 did not correctly parse Notation and
Enumeration attribute types. If a user were tricked into processing a
specially crafted XML document, a remote attacker could cause the
application linked against libxml2 to crash, leading to a denial of
service. (CVE-2009-2416)

USN-644-1 fixed a vulnerability in libxml2. This advisory provides the
corresponding update for Ubuntu 9.04.

It was discovered that libxml2 did not correctly handle long entity
names. If a user were tricked into processing a specially crafted XML
document, a remote attacker could execute arbitrary code with user
privileges or cause the application linked against libxml2 to crash,
leading to a denial of service. (CVE-2008-3529).

Note that Tenable Network Security has extracted the preceding
description block directly from the Ubuntu security advisory. Tenable
has attempted to automatically clean and format it as much as possible
without introducing additional issues.","Update the affected packages.","https://usn.ubuntu.com/815-1/","
  - Installed package : libxml2_2.6.31.dfsg-2ubuntu1.3
  - Fixed package     : libxml2_2.6.31.dfsg-2ubuntu1.4

"
"40576","CVE-2009-2416","10.0","Critical","192.168.0.165","tcp","0","Ubuntu 6.06 LTS / 8.04 LTS / 8.10 / 9.04 : libxml2 vulnerabilities (USN-815-1)","The remote Ubuntu host is missing one or more security-related
patches.","It was discovered that libxml2 did not correctly handle root XML
document element DTD definitions. If a user were tricked into
processing a specially crafted XML document, a remote attacker could
cause the application linked against libxml2 to crash, leading to a
denial of service. (CVE-2009-2414)

It was discovered that libxml2 did not correctly parse Notation and
Enumeration attribute types. If a user were tricked into processing a
specially crafted XML document, a remote attacker could cause the
application linked against libxml2 to crash, leading to a denial of
service. (CVE-2009-2416)

USN-644-1 fixed a vulnerability in libxml2. This advisory provides the
corresponding update for Ubuntu 9.04.

It was discovered that libxml2 did not correctly handle long entity
names. If a user were tricked into processing a specially crafted XML
document, a remote attacker could execute arbitrary code with user
privileges or cause the application linked against libxml2 to crash,
leading to a denial of service. (CVE-2008-3529).

Note that Tenable Network Security has extracted the preceding
description block directly from the Ubuntu security advisory. Tenable
has attempted to automatically clean and format it as much as possible
without introducing additional issues.","Update the affected packages.","https://usn.ubuntu.com/815-1/","
  - Installed package : libxml2_2.6.31.dfsg-2ubuntu1.3
  - Fixed package     : libxml2_2.6.31.dfsg-2ubuntu1.4

"
"40655","CVE-2009-1890","7.1","High","192.168.0.165","tcp","0","Ubuntu 6.06 LTS / 8.04 LTS / 8.10 / 9.04 : apache2 regression (USN-802-2)","The remote Ubuntu host is missing one or more security-related
patches.","USN-802-1 fixed vulnerabilities in Apache. The upstream fix for
CVE-2009-1891 introduced a regression that would cause Apache children
to occasionally segfault when mod_deflate is used. This update fixes
the problem.

We apologize for the inconvenience.

It was discovered that mod_proxy_http did not properly handle a large
amount of streamed data when used as a reverse proxy. A remote
attacker could exploit this and cause a denial of service via memory
resource consumption. This issue affected Ubuntu 8.04 LTS, 8.10 and
9.04. (CVE-2009-1890)

It was discovered that mod_deflate did not abort compressing
large files when the connection was closed. A remote
attacker could exploit this and cause a denial of service
via CPU resource consumption. (CVE-2009-1891).

Note that Tenable Network Security has extracted the preceding
description block directly from the Ubuntu security advisory. Tenable
has attempted to automatically clean and format it as much as possible
without introducing additional issues.","Update the affected packages.","https://usn.ubuntu.com/802-2/","
  - Installed package : apache2_2.2.8-1ubuntu0.9
  - Fixed package     : apache2_2.2.8-1ubuntu0.11

  - Installed package : apache2-mpm-prefork_2.2.8-1ubuntu0.9
  - Fixed package     : apache2-mpm-prefork_2.2.8-1ubuntu0.11

  - Installed package : apache2-utils_2.2.8-1ubuntu0.9
  - Fixed package     : apache2-utils_2.2.8-1ubuntu0.11

  - Installed package : apache2.2-common_2.2.8-1ubuntu0.9
  - Fixed package     : apache2.2-common_2.2.8-1ubuntu0.11

"
"40655","CVE-2009-1891","7.1","High","192.168.0.165","tcp","0","Ubuntu 6.06 LTS / 8.04 LTS / 8.10 / 9.04 : apache2 regression (USN-802-2)","The remote Ubuntu host is missing one or more security-related
patches.","USN-802-1 fixed vulnerabilities in Apache. The upstream fix for
CVE-2009-1891 introduced a regression that would cause Apache children
to occasionally segfault when mod_deflate is used. This update fixes
the problem.

We apologize for the inconvenience.

It was discovered that mod_proxy_http did not properly handle a large
amount of streamed data when used as a reverse proxy. A remote
attacker could exploit this and cause a denial of service via memory
resource consumption. This issue affected Ubuntu 8.04 LTS, 8.10 and
9.04. (CVE-2009-1890)

It was discovered that mod_deflate did not abort compressing
large files when the connection was closed. A remote
attacker could exploit this and cause a denial of service
via CPU resource consumption. (CVE-2009-1891).

Note that Tenable Network Security has extracted the preceding
description block directly from the Ubuntu security advisory. Tenable
has attempted to automatically clean and format it as much as possible
without introducing additional issues.","Update the affected packages.","https://usn.ubuntu.com/802-2/","
  - Installed package : apache2_2.2.8-1ubuntu0.9
  - Fixed package     : apache2_2.2.8-1ubuntu0.11

  - Installed package : apache2-mpm-prefork_2.2.8-1ubuntu0.9
  - Fixed package     : apache2-mpm-prefork_2.2.8-1ubuntu0.11

  - Installed package : apache2-utils_2.2.8-1ubuntu0.9
  - Fixed package     : apache2-utils_2.2.8-1ubuntu0.11

  - Installed package : apache2.2-common_2.2.8-1ubuntu0.9
  - Fixed package     : apache2.2-common_2.2.8-1ubuntu0.11

"
"40656","CVE-2008-4989","7.5","High","192.168.0.165","tcp","0","Ubuntu 6.06 LTS / 8.04 LTS / 8.10 / 9.04 : gnutls12, gnutls13, gnutls26 vulnerabilities (USN-809-1)","The remote Ubuntu host is missing one or more security-related
patches.","Moxie Marlinspike and Dan Kaminsky independently discovered that
GnuTLS did not properly handle certificates with NULL characters in
the certificate name. An attacker could exploit this to perform a man
in the middle attack to view sensitive information or alter encrypted
communications. (CVE-2009-2730)

Dan Kaminsky discovered GnuTLS would still accept certificates with
MD2 hash signatures. As a result, an attacker could potentially create
a malicious trusted certificate to impersonate another site. This
issue only affected Ubuntu 6.06 LTS and Ubuntu 8.10. (CVE-2009-2409)

USN-678-1 fixed a vulnerability and USN-678-2 a regression in GnuTLS.
The upstream patches introduced a regression when validating certain
certificate chains that would report valid certificates as untrusted.
This update fixes the problem, and only affected Ubuntu 6.06 LTS and
Ubuntu 8.10 (Ubuntu 8.04 LTS and 9.04 were fixed at an earlier date).
In an effort to maintain a strong security stance and address all
known regressions, this update deprecates X.509 validation chains
using MD2 and MD5 signatures. To accomodate sites which must still use
a deprected RSA-MD5 certificate, GnuTLS has been updated to stop
looking when it has found a trusted intermediary certificate. This new
handling of intermediary certificates is in accordance with other SSL
implementations.

Martin von Gagern discovered that GnuTLS did not properly verify
certificate chains when the last certificate in the chain was
self-signed. If a remote attacker were able to perform a
man-in-the-middle attack, this flaw could be exploited to view
sensitive information. (CVE-2008-4989).

Note that Tenable Network Security has extracted the preceding
description block directly from the Ubuntu security advisory. Tenable
has attempted to automatically clean and format it as much as possible
without introducing additional issues.","Update the affected packages.","https://usn.ubuntu.com/809-1/","
  - Installed package : libgnutls13_2.0.4-1ubuntu2.5
  - Fixed package     : libgnutls13_2.0.4-1ubuntu2.6

"
"40656","CVE-2009-2409","7.5","High","192.168.0.165","tcp","0","Ubuntu 6.06 LTS / 8.04 LTS / 8.10 / 9.04 : gnutls12, gnutls13, gnutls26 vulnerabilities (USN-809-1)","The remote Ubuntu host is missing one or more security-related
patches.","Moxie Marlinspike and Dan Kaminsky independently discovered that
GnuTLS did not properly handle certificates with NULL characters in
the certificate name. An attacker could exploit this to perform a man
in the middle attack to view sensitive information or alter encrypted
communications. (CVE-2009-2730)

Dan Kaminsky discovered GnuTLS would still accept certificates with
MD2 hash signatures. As a result, an attacker could potentially create
a malicious trusted certificate to impersonate another site. This
issue only affected Ubuntu 6.06 LTS and Ubuntu 8.10. (CVE-2009-2409)

USN-678-1 fixed a vulnerability and USN-678-2 a regression in GnuTLS.
The upstream patches introduced a regression when validating certain
certificate chains that would report valid certificates as untrusted.
This update fixes the problem, and only affected Ubuntu 6.06 LTS and
Ubuntu 8.10 (Ubuntu 8.04 LTS and 9.04 were fixed at an earlier date).
In an effort to maintain a strong security stance and address all
known regressions, this update deprecates X.509 validation chains
using MD2 and MD5 signatures. To accomodate sites which must still use
a deprected RSA-MD5 certificate, GnuTLS has been updated to stop
looking when it has found a trusted intermediary certificate. This new
handling of intermediary certificates is in accordance with other SSL
implementations.

Martin von Gagern discovered that GnuTLS did not properly verify
certificate chains when the last certificate in the chain was
self-signed. If a remote attacker were able to perform a
man-in-the-middle attack, this flaw could be exploited to view
sensitive information. (CVE-2008-4989).

Note that Tenable Network Security has extracted the preceding
description block directly from the Ubuntu security advisory. Tenable
has attempted to automatically clean and format it as much as possible
without introducing additional issues.","Update the affected packages.","https://usn.ubuntu.com/809-1/","
  - Installed package : libgnutls13_2.0.4-1ubuntu2.5
  - Fixed package     : libgnutls13_2.0.4-1ubuntu2.6

"
"40656","CVE-2009-2730","7.5","High","192.168.0.165","tcp","0","Ubuntu 6.06 LTS / 8.04 LTS / 8.10 / 9.04 : gnutls12, gnutls13, gnutls26 vulnerabilities (USN-809-1)","The remote Ubuntu host is missing one or more security-related
patches.","Moxie Marlinspike and Dan Kaminsky independently discovered that
GnuTLS did not properly handle certificates with NULL characters in
the certificate name. An attacker could exploit this to perform a man
in the middle attack to view sensitive information or alter encrypted
communications. (CVE-2009-2730)

Dan Kaminsky discovered GnuTLS would still accept certificates with
MD2 hash signatures. As a result, an attacker could potentially create
a malicious trusted certificate to impersonate another site. This
issue only affected Ubuntu 6.06 LTS and Ubuntu 8.10. (CVE-2009-2409)

USN-678-1 fixed a vulnerability and USN-678-2 a regression in GnuTLS.
The upstream patches introduced a regression when validating certain
certificate chains that would report valid certificates as untrusted.
This update fixes the problem, and only affected Ubuntu 6.06 LTS and
Ubuntu 8.10 (Ubuntu 8.04 LTS and 9.04 were fixed at an earlier date).
In an effort to maintain a strong security stance and address all
known regressions, this update deprecates X.509 validation chains
using MD2 and MD5 signatures. To accomodate sites which must still use
a deprected RSA-MD5 certificate, GnuTLS has been updated to stop
looking when it has found a trusted intermediary certificate. This new
handling of intermediary certificates is in accordance with other SSL
implementations.

Martin von Gagern discovered that GnuTLS did not properly verify
certificate chains when the last certificate in the chain was
self-signed. If a remote attacker were able to perform a
man-in-the-middle attack, this flaw could be exploited to view
sensitive information. (CVE-2008-4989).

Note that Tenable Network Security has extracted the preceding
description block directly from the Ubuntu security advisory. Tenable
has attempted to automatically clean and format it as much as possible
without introducing additional issues.","Update the affected packages.","https://usn.ubuntu.com/809-1/","
  - Installed package : libgnutls13_2.0.4-1ubuntu2.5
  - Fixed package     : libgnutls13_2.0.4-1ubuntu2.6

"
"40657","CVE-2009-2417","7.5","High","192.168.0.165","tcp","0","Ubuntu 6.06 LTS / 8.04 LTS / 8.10 / 9.04 : curl vulnerability (USN-818-1)","The remote Ubuntu host is missing one or more security-related
patches.","Scott Cantor discovered that Curl did not correctly handle SSL
certificates with zero bytes in the Common Name. A remote attacker
could exploit this to perform a man in the middle attack to view
sensitive information or alter encrypted communications.

Note that Tenable Network Security has extracted the preceding
description block directly from the Ubuntu security advisory. Tenable
has attempted to automatically clean and format it as much as possible
without introducing additional issues.","Update the affected packages.","https://usn.ubuntu.com/818-1/","
  - Installed package : libcurl3-gnutls_7.18.0-1ubuntu2.1
  - Fixed package     : libcurl3-gnutls_7.18.0-1ubuntu2.2

"
"40658","CVE-2009-2692","7.2","High","192.168.0.165","tcp","0","Ubuntu 6.06 LTS / 8.04 LTS / 8.10 / 9.04 : linux, linux-source-2.6.15 vulnerability (USN-819-1)","The remote Ubuntu host is missing one or more security-related
patches.","Tavis Ormandy and Julien Tinnes discovered that Linux did not
correctly initialize certain socket operation function pointers. A
local attacker could exploit this to gain root privileges. By default,
Ubuntu 8.04 and later with a non-zero /proc/sys/vm/mmap_min_addr
setting were not vulnerable.

Note that Tenable Network Security has extracted the preceding
description block directly from the Ubuntu security advisory. Tenable
has attempted to automatically clean and format it as much as possible
without introducing additional issues.","Update the affected packages.","https://usn.ubuntu.com/819-1/","
  - Installed package : linux-image-2.6.24-24-server_2.6.24-24.56
  - Fixed package     : linux-image-2.6.24-<ANY>-server_2.6.24-24.59


Because Debian/Ubuntu linux packages increment their package name numbers as
well as their version numbers, an update may not be available for the
current kernel level, but the package will still be vulnerable. You may
need to update the kernel level in order to get the latest security
fixes available."
"40768","CVE-2009-2687","4.3","Medium","192.168.0.165","tcp","0","Ubuntu 6.06 LTS / 8.04 LTS / 8.10 / 9.04 : php5 vulnerability (USN-824-1)","The remote Ubuntu host is missing one or more security-related
patches.","It was discovered that PHP did not properly handle certain malformed
JPEG images when being parsed by the Exif module. A remote attacker
could exploit this flaw and cause the PHP server to crash, resulting
in a denial of service.

Note that Tenable Network Security has extracted the preceding
description block directly from the Ubuntu security advisory. Tenable
has attempted to automatically clean and format it as much as possible
without introducing additional issues.","Update the affected packages.","https://usn.ubuntu.com/824-1/","
  - Installed package : libapache2-mod-php5_5.2.4-2ubuntu5.6
  - Fixed package     : libapache2-mod-php5_5.2.4-2ubuntu5.7

  - Installed package : php5-common_5.2.4-2ubuntu5.6
  - Fixed package     : php5-common_5.2.4-2ubuntu5.7

  - Installed package : php5-mysql_5.2.4-2ubuntu5.6
  - Fixed package     : php5-mysql_5.2.4-2ubuntu5.7

"
"40981","CVE-2009-2409","5.1","Medium","192.168.0.165","tcp","0","Ubuntu 6.06 LTS / 8.04 LTS / 8.10 / 9.04 : openssl vulnerability (USN-830-1)","The remote Ubuntu host is missing one or more security-related
patches.","Dan Kaminsky discovered OpenSSL would still accept certificates with
MD2 hash signatures. As a result, an attacker could potentially create
a malicious trusted certificate to impersonate another site. This
update handles this issue by completely disabling MD2 for certificate
validation.

Note that Tenable Network Security has extracted the preceding
description block directly from the Ubuntu security advisory. Tenable
has attempted to automatically clean and format it as much as possible
without introducing additional issues.","Update the affected packages.","https://usn.ubuntu.com/830-1/","
  - Installed package : libssl0.9.8_0.9.8g-4ubuntu3.7
  - Fixed package     : libssl0.9.8_0.9.8g-4ubuntu3.8

"
"41045","CVE-2007-6600","6.8","Medium","192.168.0.165","tcp","0","Ubuntu 6.06 LTS / 8.04 LTS / 8.10 / 9.04 : postgresql-8.1, postgresql-8.3 vulnerabilities (USN-834-1)","The remote Ubuntu host is missing one or more security-related
patches.","It was discovered that PostgreSQL could be made to unload and reload
an already loaded module by using the LOAD command. A remote
authenticated attacker could exploit this to cause a denial of
service. This issue did not affect Ubuntu 6.06 LTS. (CVE-2009-3229)

Due to an incomplete fix for CVE-2007-6600, RESET ROLE and RESET
SESSION AUTHORIZATION operations were allowed inside security-definer
functions. A remote authenticated attacker could exploit this to
escalate privileges within PostgreSQL. (CVE-2009-3230)

It was discovered that PostgreSQL did not properly perform LDAP
authentication under certain circumstances. When configured to use
LDAP with anonymous binds, a remote attacker could bypass
authentication by supplying an empty password. This issue did not
affect Ubuntu 6.06 LTS. (CVE-2009-3231).

Note that Tenable Network Security has extracted the preceding
description block directly from the Ubuntu security advisory. Tenable
has attempted to automatically clean and format it as much as possible
without introducing additional issues.","Update the affected packages.","https://usn.ubuntu.com/834-1/","
  - Installed package : libpq5_8.3.7-0ubuntu8.04.1
  - Fixed package     : libpq5_8.3.8-0ubuntu8.04

"
"41045","CVE-2009-3229","6.8","Medium","192.168.0.165","tcp","0","Ubuntu 6.06 LTS / 8.04 LTS / 8.10 / 9.04 : postgresql-8.1, postgresql-8.3 vulnerabilities (USN-834-1)","The remote Ubuntu host is missing one or more security-related
patches.","It was discovered that PostgreSQL could be made to unload and reload
an already loaded module by using the LOAD command. A remote
authenticated attacker could exploit this to cause a denial of
service. This issue did not affect Ubuntu 6.06 LTS. (CVE-2009-3229)

Due to an incomplete fix for CVE-2007-6600, RESET ROLE and RESET
SESSION AUTHORIZATION operations were allowed inside security-definer
functions. A remote authenticated attacker could exploit this to
escalate privileges within PostgreSQL. (CVE-2009-3230)

It was discovered that PostgreSQL did not properly perform LDAP
authentication under certain circumstances. When configured to use
LDAP with anonymous binds, a remote attacker could bypass
authentication by supplying an empty password. This issue did not
affect Ubuntu 6.06 LTS. (CVE-2009-3231).

Note that Tenable Network Security has extracted the preceding
description block directly from the Ubuntu security advisory. Tenable
has attempted to automatically clean and format it as much as possible
without introducing additional issues.","Update the affected packages.","https://usn.ubuntu.com/834-1/","
  - Installed package : libpq5_8.3.7-0ubuntu8.04.1
  - Fixed package     : libpq5_8.3.8-0ubuntu8.04

"
"41045","CVE-2009-3230","6.8","Medium","192.168.0.165","tcp","0","Ubuntu 6.06 LTS / 8.04 LTS / 8.10 / 9.04 : postgresql-8.1, postgresql-8.3 vulnerabilities (USN-834-1)","The remote Ubuntu host is missing one or more security-related
patches.","It was discovered that PostgreSQL could be made to unload and reload
an already loaded module by using the LOAD command. A remote
authenticated attacker could exploit this to cause a denial of
service. This issue did not affect Ubuntu 6.06 LTS. (CVE-2009-3229)

Due to an incomplete fix for CVE-2007-6600, RESET ROLE and RESET
SESSION AUTHORIZATION operations were allowed inside security-definer
functions. A remote authenticated attacker could exploit this to
escalate privileges within PostgreSQL. (CVE-2009-3230)

It was discovered that PostgreSQL did not properly perform LDAP
authentication under certain circumstances. When configured to use
LDAP with anonymous binds, a remote attacker could bypass
authentication by supplying an empty password. This issue did not
affect Ubuntu 6.06 LTS. (CVE-2009-3231).

Note that Tenable Network Security has extracted the preceding
description block directly from the Ubuntu security advisory. Tenable
has attempted to automatically clean and format it as much as possible
without introducing additional issues.","Update the affected packages.","https://usn.ubuntu.com/834-1/","
  - Installed package : libpq5_8.3.7-0ubuntu8.04.1
  - Fixed package     : libpq5_8.3.8-0ubuntu8.04

"
